9771 2.87 0.0392699 0.197503 1 100 1.29892 2.02984
9805 2.88 0.0392699 0.197501 1 100 1.29854 2.03119
9839 2.89 0.0392699 0.197495 1 100 1.29818 2.03252
9873 2.9 0.0392699 0.197498 1 100 1.29783 2.03378
9907 2.91 0.0392699 0.197506 1 100 1.29748 2.03502
9941 2.92 0.0392699 0.197509 1 100 1.29712 2.03626
9975 2.93 0.0392699 0.197504 1 100 1.29675 2.03752
10009 2.94 0.0392698 0.197503 1 100 1.29638 2.03876
10043 2.95 0.0392698 0.197507 1 100 1.29601 2.03994
10077 2.96 0.0392698 0.197506 1 100 1.29565 2.04111
10111 2.97 0.0392698 0.197505 1 100 1.29529 2.04226
10145 2.98 0.0392698 0.197508 1 100 1.29494 2.04337
10179 2.99 0.0392699 0.197512 1 100 1.29459 2.04449
10213 3 0.0392699 0.197506 1 100 1.29424 2.04558
10247 3.01 0.0392699 0.197502 1 100 1.2939 2.04664
10281 3.02 0.0392698 0.197508 1 100 1.29357 2.04769
10315 3.03 0.0392698 0.197519 1 100 1.2932 2.04872
10349 3.04 0.0392698 0.197517 1 100 1.29284 2.04974
10383 3.05 0.0392698 0.197509 1 100 1.29247 2.05074
10417 3.06 0.0392698 0.197508 1 100 1.29211 2.05171
10451 3.07 0.0392698 0.197512 1 100 1.29176 2.05267
10485 3.08 0.0392698 0.197513 1 100 1.29142 2.0536
10519 3.09 0.0392698 0.197508 1 100 1.29107 2.0545
10553 3.1 0.0392698 0.197507 1 100 1.29072 2.05539
10587 3.11 0.0392698 0.197503 1 100 1.29037 2.05623
10621 3.12 0.0392698 0.197503 1 100 1.29003 2.05707
10655 3.13 0.0392698 0.197499 1 100 1.28968 2.05788
10689 3.14 0.0392698 0.197501 1 100 1.28933 2.05866
10723 3.15 0.0392698 0.197504 1 100 1.28899 2.05943
10757 3.16 0.0392698 0.197509 1 100 1.28865 2.06017
10791 3.17 0.0392698 0.197508 1 100 1.28831 2.0609
10825 3.18 0.0392698 0.197502 1 100 1.28798 2.0616
10859 3.19 0.0392698 0.197497 1 100 1.28765 2.06227
10893 3.2 0.0392698 0.1975 1 100 1.28732 2.06293
10927 3.21 0.0392698 0.197505 1 100 1.28697 2.06355
10961 3.22 0.0392698 0.19751 1 100 1.28661 2.06417
10995 3.23 0.0392698 0.197506 1 100 1.28625 2.06476
11029 3.24 0.0392698 0.197501 1 100 1.2859 2.06532
11063 3.25 0.0392698 0.1975 1 100 1.28555 2.06588
11097 3.26 0.0392698 0.197501 1 100 1.2852 2.06642
11131 3.27 0.0392698 0.197509 1 100 1.28486 2.06694
11165 3.28 0.0392698 0.197509 1 100 1.28453 2.06746
11199 3.29 0.0392698 0.197507 1 100 1.28418 2.06796
11233 3.3 0.0392698 0.197502 1 100 1.28385 2.06844
11267 3.31 0.0392698 0.1975 1 100 1.28351 2.06891
11301 3.32 0.0392698 0.197506 1 100 1.28316 2.06935
11335 3.33 0.0392698 0.197511 1 100 1.28282 2.06978
11369 3.34 0.0392698 0.197513 1 100 1.28249 2.07019
11403 3.35 0.0392698 0.197515 1 100 1.28215 2.07057
11437 3.36 0.0392698 0.197514 1 100 1.28182 2.07095
11471 3.37 0.0392698 0.197511 1 100 1.28148 2.0713
11505 3.38 0.0392698 0.197509 1 100 1.28114 2.07162
11539 3.39 0.0392698 0.197513 1 100 1.28081 2.07195
11573 3.4 0.0392698 0.197516 1 100 1.28048 2.07225
11607 3.41 0.0392698 0.197514 1 100 1.28015 2.07253
11641 3.42 0.0392698 0.197514 1 100 1.27981 2.0728
11675 3.43 0.0392698 0.197514 1 100 1.27947 2.07305
11709 3.44 0.0392698 0.19751 1 100 1.27913 2.07328
11743 3.45 0.0392698 0.197508 1 100 1.2788 2.07351
11777 3.46 0.0392697 0.197509 1 100 1.27847 2.07371
11811 3.47 0.0392697 0.19751 1 100 1.27814 2.07389
11845 3.48 0.0392697 0.197508 1 100 1.27783 2.07407
11879 3.49 0.0392697 0.197506 1 100 1.27751 2.07423
11913 3.5 0.0392697 0.197507 1 100 1.2772 2.07437
11947 3.51 0.0392697 0.197508 1 100 1.27688 2.0745
11981 3.52 0.0392697 0.197504 1 100 1.27656 2.07462
12015 3.53 0.0392697 0.1975 1 100 1.27624 2.07471
12049 3.54 0.0392698 0.1975 1 100 1.27592 2.0748
12083 3.55 0.0392698 0.197505 1 100 1.27561 2.07488
12117 3.56 0.0392698 0.197509 1 100 1.27529 2.07493
12151 3.57 0.0392698 0.197513 1 100 1.27497 2.07497
12185 3.58 0.0392698 0.197512 1 100 1.27465 2.07501
12219 3.59 0.0392698 0.197512 1 100 1.27433 2.07504
12253 3.6 0.0392698 0.19751 1 100 1.27402 2.07504
12287 3.61 0.0392697 0.197508 1 100 1.27372 2.07505
12321 3.62 0.0392697 0.197508 1 100 1.27342 2.07505
12355 3.63 0.0392697 0.197506 1 100 1.27311 2.07503
12389 3.64 0.0392697 0.197506 1 100 1.2728 2.075
12423 3.65 0.0392697 0.197507 1 100 1.27248 2.07497
12457 3.66 0.0392697 0.197508 1 100 1.27217 2.07492
12491 3.67 0.0392697 0.197511 1 100 1.27186 2.07486
